T [fm^-1]		beta_pi
0.4855		0.00682341688598927
0.486		0.0068637152790062
0.4865		0.00690424254528555
0.487		0.00694500012685554
0.4875		0.00698598947656747
0.488		0.00702721205818973
0.4885		0.00706866934650119
0.489		0.00711036282737095
0.4895		0.00715229399784901
0.49		0.00719446436626604
0.4905		0.00723687545231142
0.491		0.00727952878713236
0.4915		0.00732242591342421
0.492		0.00736556838552373
0.4925		0.00740895776949871
0.493		0.00745259564325163
0.4935		0.00749648359660157
0.494		0.00754062323139232
0.4945		0.00758501616158176
0.495		0.00762966401333833
0.4955		0.00767456842514279
0.496		0.00771973104788222
0.4965		0.00776515354495787
0.497		0.00781083759237061
0.4975		0.00785678487883574
0.498		0.00790299710587663
0.4985		0.00794947598793067
0.499		0.00799622325244755
0.4995		0.0080432406399976
0.5		0.00809052990437384
0.5005		0.0081380928126978
0.501		0.00818593114552684
0.5015		0.00823404669695766
0.502		0.00828244127473448
0.5025		0.00833111670036032
0.503		0.00838007480920191
0.5035		0.00842931745060315
0.504		0.00847884648799357
0.5045		0.00852866379900282
0.505		0.00857877127556456
0.5055		0.00862917082403868
0.506		0.00867986436532134
0.5065		0.00873085383495898
0.507		0.00878214118326579
0.5075		0.0088337283754386
0.508		0.00888561739167072
0.5085		0.00893781022727612
0.509		0.00899030889280615
0.5095		0.00904311541416191
0.51		0.0090962318327267
0.5105		0.00914966020548021
0.511		0.00920340260511939
0.5115		0.00925746112018321
0.512		0.00931183785517807
0.5125		0.00936653493070187
0.513		0.00942155448356378
0.5135		0.00947689866692208
0.514		0.00953256965039609
0.5145		0.00958856962021129
0.515		0.00964490077931776
0.5155		0.0097015653475118
0.516		0.00975856556159415
0.5165		0.00981590367547024
0.517		0.00987358196030031
0.5175		0.00993160270462894
0.518		0.00998996821452072
0.5185		0.0100486808136942
0.519		0.0101077428436552
0.5195		0.0101671566638397
0.52		0.0102269246517478
0.5205		0.0102870492030794
0.521		0.010347532731877
0.5215		0.0104083776706791
0.522		0.0104695864706316
0.5225		0.0105311616016653
0.523		0.0105931055526081
0.5235		0.0106554208313576
0.524		0.0107181099650001
0.5245		0.0107811754999746
0.525		0.0108446200022164
0.5255		0.0109084460572995
0.526		0.0109726562705938
0.5265		0.0110372532674101
0.527		0.0111022396931479
0.5275		0.0111676182134579
0.528		0.0112333915143846
0.5285		0.0112995623025291
0.529		0.0113661333051908
0.5295		0.0114331072705408
0.53		0.0115004869677636
0.5305		0.0115682751872219
0.531		0.0116364747406194
0.5315		0.0117050884611514
0.532		0.0117741192036653
0.5325		0.0118435698448392
0.533		0.011913443283322
0.5335		0.0119837424399097
0.534		0.0120544702577173
0.5345		0.0121256297023171
0.535		0.012197223761939
0.5355		0.0122692554476201
0.536		0.0123417277933729
0.5365		0.0124146438563624
0.537		0.0124880067170694
0.5375		0.0125618194794636
0.538		0.0126360852711893
0.5385		0.0127108072437188
0.539		0.0127859885725458
0.5395		0.0128616324573392
0.54		0.0129377421221444
0.5405		0.0130143208155496
0.541		0.0130913718108685
0.5415		0.0131688984063051
0.542		0.0132469039251564
0.5425		0.0133253917159792
0.543		0.0134043651527886
0.5435		0.0134838276352251
0.544		0.0135637825887434
0.5445		0.0136442334648071
0.545		0.0137251837410634
0.5455		0.0138066369215547
0.546		0.0138885965368853
0.5465		0.0139710661444003
0.547		0.0140540493284198
0.5475		0.0141375497003857
0.548		0.014221570899091
0.5485		0.0143061165908502
0.549		0.0143911904697083
0.5495		0.0144767962576228
0.55		0.0145629377046821
0.5505		0.0146496185892788
0.551		0.0147368427183371
0.5515		0.0148246139274824
0.552		0.0149129360812698
0.5525		0.0150018130733836
0.553		0.0150912488268163
0.5535		0.0151812472940939
0.554		0.0152718124574886
0.5545		0.0153629483291977
0.555		0.0154546589515948
0.5555		0.0155469483973768
0.556		0.0156398207698336
0.5565		0.0157332802030333
0.557		0.0158273308620171
0.5575		0.0159219769430428
0.558		0.0160172226737794
0.5585		0.0161130723135376
0.559		0.0162095301534603
0.5595		0.0163066005167586
0.56		0.0164042877589269
0.5605		0.0165025962679576
0.561		0.0166015304645646
0.5615		0.0167010948023917
0.562		0.0168012937682663
0.5625		0.0169021318823713
0.563		0.0170036136985072
0.5635		0.0171057438043273
0.564		0.0172085268215052
0.5645		0.0173119674060133
0.565		0.0174160702483398
0.5655		0.0175208400737061
0.566		0.0176262816423008
0.5665		0.017732399749495
0.567		0.0178391992261138
0.5675		0.0179466849386224
0.568		0.0180548617893902
0.5685		0.0181637347168898
0.569		0.0182733086959765
0.5695		0.0183835887380957
0.57		0.0184945798915151
0.5705		0.0186062872415688
0.571		0.0187187159109024
0.5715		0.0188318710597144
0.572		0.0189457578859653
0.5725		0.0190603816256644
0.573		0.0191757475530597
0.5735		0.0192918609809247
0.574		0.019408727260768
0.5745		0.0195263517830927
0.575		0.0196447399776571
0.5755		0.0197638973136723
0.576		0.0198838293001001
0.5765		0.0200045414858584
0.577		0.0201260394600924
0.5775		0.0202483288524213
0.578		0.0203714153331595
0.5785		0.0204953046136149
0.579		0.0206200024462952
0.5795		0.0207455146251653
0.58		0.0208718469859276
0.5805		0.0209990054062327
0.581		0.0211269958059608
0.5815		0.0212558241474799
0.582		0.0213854964358514
0.5825		0.0215160187191513
0.583		0.0216473970886555
0.5835		0.0217796376791714
0.584		0.0219127466692264
0.5845		0.0220467302813449
0.585		0.0221815947823293
0.5855		0.0223173464834921
0.586		0.0224539917408994
0.5865		0.0225915369556711
0.587		0.0227299885742025
0.5875		0.022869353088446
0.588		0.0230096370361679
0.5885		0.0231508470011697
0.589		0.0232929896136026
0.5895		0.0234360715502135
0.59		0.0235800995345585
0.5905		0.023725080337335
0.591		0.0238710207765772
0.5915		0.0240179277179792
0.592		0.0241658080751096
0.5925		0.0243146688096763
0.593		0.0244645169318103
0.5935		0.0246153595003187
0.594		0.0247672036229348
0.5945		0.0249200564565988
0.595		0.0250739252076823
0.5955		0.0252288171323248
0.596		0.0253847395366001
0.5965		0.0255416997768518
0.597		0.0256997052599122
0.5975		0.0258587634434066
0.598		0.0260188818359741
0.5985		0.0261800679975279
0.599		0.0263423295395437
0.5995		0.0265056741253135
0.6		0.0266701094702048
0.6005		0.0268356433419063
0.601		0.0270022835606884
0.6015		0.0271700379997147
0.602		0.0273389145852128
0.6025		0.0275089212968199
0.603		0.0276800661677775
0.6035		0.0278523572852234
0.604		0.0280258027904337
0.6045		0.0282004108790965
0.605		0.0283761898015584
0.6055		0.0285531478630704
0.606		0.0287312934240636
0.6065		0.0289106349003723
0.607		0.0290911807635616
0.6075		0.0292729395410596
0.608		0.0294559198165227
0.6085		0.0296401302300351
0.609		0.0298255794783494
0.6095		0.0300122763151753
0.61		0.0302002295514067
0.6105		0.030389448055354
0.611		0.0305799407530108
0.6115		0.0307717166283096
0.612		0.0309647847233356
0.6125		0.0311591541385963
0.613		0.0313548340332371
0.6135		0.0315518336253485
0.614		0.0317501621920871
0.6145		0.0319498290700404
0.615		0.0321508436554042
0.6155		0.0323532154041626
0.616		0.032556953832456
0.6165		0.032762068516676
0.617		0.0329685690938244
0.6175		0.0331764652616301
0.618		0.0333857667788063
0.6185		0.0335964834653767
0.619		0.033808625202741
0.6195		0.0340222019339876
0.62		0.0342372236641418
0.6205		0.0344537004602846
0.621		0.0346716424518576
0.6215		0.0348910598308833
0.622		0.0351119628520874
0.6225		0.0353343618332074
0.623		0.0355582671551066
0.6235		0.0357836892620884
0.624		0.0360106386620285
0.6245		0.0362391259265708
0.625		0.0364691616913692
0.6255		0.0367007566562592
0.626		0.0369339215854721
0.6265		0.0371686673077547
0.627		0.0374050047166985
0.6275		0.0376429447707709
0.628		0.0378824984935992
0.6285		0.0381236769741436
0.629		0.0383664913667945
0.6295		0.0386109528916657
0.63		0.0388570728346863
0.6305		0.0391048625477884
0.631		0.0393543334490685
0.6315		0.039605497022975
0.632		0.0398583648204291
0.6325		0.0401129484590327
0.633		0.0403692596231492
0.6335		0.0406273100641458
0.634		0.0408871116004136
0.6345		0.0411486761176717
0.635		0.0414120155689371
0.6355		0.0416771419748317
0.636		0.0419440674235437
0.6365		0.0422128040710141
0.637		0.0424833641411832
0.6375		0.0427557599259417
0.638		0.0430300037853327
0.6385		0.043306108147591
0.639		0.043584085509384
0.6395		0.0438639484357702
0.64		0.0441457095603922
0.6405		0.0444293815855042
0.641		0.0447149772821874
0.6415		0.0450025094902363
0.642		0.0452919911184054
0.6425		0.0455834351443911
0.643		0.0458768546149913
0.6435		0.046172262646144
0.644		0.046469672422838
0.6445		0.0467690971994266
0.645		0.0470705502995303
0.6455		0.0473740451160721
0.646		0.0476795951114004
0.6465		0.047987213817147
0.647		0.0482969148346021
0.6475		0.0486087118343715
0.648		0.048922618556587
0.6485		0.0492386488109005
0.649		0.0495568164765024
0.6495		0.0498771355020408
0.65		0.0501996199057425
0.6505		0.0505242837753416
0.651		0.0508511412679956
0.6515		0.0511802066104363
0.652		0.051511494098807
0.6525		0.051845018098634
0.653		0.0521807930448879
0.6535		0.0525188334418495
0.654		0.0528591538630762
0.6545		0.0532017689513154
0.655		0.0535466934186337
0.6555		0.0538939420459951
0.656		0.0542435296834979
0.6565		0.0545954712501688
0.657		0.0549497817339239
0.6575		0.055306476191276
0.658		0.0556655697475271
0.6585		0.0560270775964906
0.659		0.0563910150003252
0.6595		0.0567573972895564
0.66		0.0571262398628619
0.6605		0.0574975581869024
0.661		0.0578713677962678
0.6615		0.0582476842931937
0.662		0.0586265233475011
0.6625		0.0590079006965093
0.663		0.0593918321445403
0.6635		0.0597783335631711
0.664		0.0601674208906101
0.6645		0.0605591101318301
0.665		0.0609534173582597
0.6655		0.0613503587073927
0.666		0.0617499503828479
0.6665		0.0621522086539355
0.667		0.0625571498555135
0.6675		0.0629647903876916
0.668		0.0633751467156142
0.6685		0.063788235369087
0.669		0.0642040729425445
0.6695		0.0646226760945011
0.67		0.0650440615474127
0.6705		0.0654682460873173
0.671		0.0658952465635605
0.6715		0.0663250798884831
0.672		0.0667577630370783
0.6725		0.06719331304666
0.673		0.0676317470164916
0.6735		0.0680730821075628
0.674		0.0685173355419764
0.6745		0.0689645246029016
0.675		0.0694146666339495
0.6755		0.0698677790388453
0.676		0.0703238792810462
0.6765		0.07078298488347
0.677		0.0712451134278541
0.6775		0.0717102825543334
0.678		0.0721785099613567
0.6785		0.0726498134047413
0.679		0.0731242106976226
0.6795		0.073601719709785
0.68		0.0740823583672768
0.6805		0.0745661446518552
0.681		0.0750530966005648
0.6815		0.0755432323052918
0.682		0.0760365699120328
0.6825		0.0765331276206143
0.683		0.0770329236840777
0.6835		0.0775359764081164
0.684		0.0780423041505418
0.6845		0.0785519253206504
0.685		0.0790648583789286
0.6855		0.0795811218361387
0.686		0.0801007342528969
0.6865		0.0806237142391283
0.687		0.0811500804532685
0.6875		0.0816798516019449
0.688		0.0822130464389917
0.6885		0.0827496837650909
0.689		0.0832897824270252
0.6895		0.0838333613170806
0.69		0.0843804393722336
0.6905		0.0849310355736281
0.691		0.085485168945842
0.6915		0.0860428585562208
0.692		0.0866041235141202
0.6925		0.0871689829700888
0.693		0.0877374561154312
0.6935		0.0883095621813259
0.694		0.0888853204379106
0.6945		0.0894647501938493
0.695		0.0900478707952782
0.6955		0.0906347016252659
0.696		0.0912252621028096
0.6965		0.0918195716823443
0.697		0.0924176498525587
0.6975		0.093019516135848
0.698		0.0936251900876129
0.6985		0.0942346912949257
0.699		0.0948480393762211
0.6995		0.0954652539801868
0.7		0.096086354784973
0.7005		0.0967113614973539
0.701		0.0973402938516273
0.7015		0.0979731716091468
0.702		0.098610014557008
0.7025		0.0992508425074235
0.703		0.0998956752967277
0.7035		0.100544532784239
0.704		0.101197434851841
0.7045		0.101854401402425
0.705		0.102515452359576
0.7055		0.103180607665953
0.706		0.103849887282876
0.7065		0.104523311189074
0.707		0.105200899379706
0.7075		0.105882671865554
0.708		0.106568648671761
0.7085		0.107258849837106
0.709		0.10795329541273
0.7095		0.108652005461179
0.71		0.109355000055607
0.7105		0.110062299278423
0.711		0.110773923220448
0.7115		0.111489891979628
0.712		0.112210225660356
0.7125		0.112934944371992
0.713		0.113664068228118
0.7135		0.114397617345137
0.714		0.115135611841681
0.7145		0.115878071836826
0.715		0.116625017449568
0.7155		0.117376468797449
0.716		0.118132445995532
0.7165		0.118892969155198
0.717		0.11965805838301
0.7175		0.120427733779863
0.718		0.121202015439364
0.7185		0.121980923447016
0.719		0.122764477879111
0.7195		0.123552698801144
0.72		0.124345606267367
0.7205		0.125143220318903
0.721		0.125945560982996
0.7215		0.126752648271744
0.722		0.127564502180851
0.7225		0.128381142688515
0.723		0.129202589754283
0.7235		0.130028863317666
0.724		0.130859983297087
0.7245		0.131695969588776
0.725		0.132536842065341
0.7255		0.133382620574787
0.726		0.134233324939065
0.7265		0.135088974952877
0.727		0.13594959038289
0.7275		0.136815190966055
0.728		0.137685796408328
0.7285		0.138561426383914
0.729		0.139442100533642
0.7295		0.140327838463978
0.73		0.141218659745488
0.7305		0.142114583912088
0.731		0.143015630459194
0.7315		0.143921818843239
0.732		0.144833168479689
0.7325		0.14574969874238
0.733		0.14667142896183
0.7335		0.147598378424576
0.734		0.148530566371328
0.7345		0.149468011996135
0.735		0.150410734445007
0.7355		0.151358752814816
0.736		0.152312086151693
0.7365		0.153270753450514
0.737		0.154234773652733
0.7375		0.155204165646091
0.738		0.156178948262657
0.7385		0.157159140278102
0.739		0.158144760410164
0.7395		0.159135827317824
0.74		0.160132359599414
0.7405		0.161134375792144
0.741		0.162141894370656
0.7415		0.163154933745388
0.742		0.164173512262128
0.7425		0.165197648200134
0.743		0.166227359771465
0.7435		0.167262665119451
0.744		0.168303582317678
0.7445		0.169350129368809
0.745		0.170402324203457
0.7455		0.171460184678767
0.746		0.172523728577542
0.7465		0.173592973607039
0.747		0.174667937397799
0.7475		0.175748637502421
0.748		0.176835091394459
0.7485		0.177927316467461
0.749		0.179025330033818
0.7495		0.180129149323195
0.75		0.181238791482452
0.7505		0.18235427357333
0.751		0.183475612572119
0.7515		0.184602825368591
0.752		0.185735928764632
0.7525		0.186874939473051
0.753		0.188019874117502
0.7535		0.18917074922987
0.754		0.190327581250715
0.7545		0.191490386527488
0.755		0.192659181313542
0.7555		0.193833981767494
0.756		0.195014803951845
0.7565		0.196201663832188
0.757		0.197394577276307
0.7575		0.19859356005314
0.758		0.199798627831903
0.7585		0.201009796180851
0.759		0.202227080566928
0.7595		0.203450496354303
0.76		0.20468005880388
0.7605		0.205915783071952
0.761		0.207157684210164
0.7615		0.208405777163622
0.762		0.209660076770866
0.7625		0.210920597762543
0.763		0.212187354760872
0.7635		0.213460362278712
0.764		0.214739634718754
0.7645		0.216025186373089
0.765		0.217317031421784
0.7655		0.218615183932807
0.766		0.219919657860899
0.7665		0.221230467046953
0.767		0.222547625217315
0.7675		0.223871145983372
0.768		0.225201042840303
0.7685		0.226537329167028
0.769		0.227880018225025
0.7695		0.229229123158197
0.77		0.230584656992124
0.7705		0.231946632632993
0.771		0.233315062868132
0.7715		0.234689960364113
0.772		0.236071337667198
0.7725		0.237459207202312
0.773		0.238853581273157
0.7735		0.240254472060412
0.774		0.241661891623027
0.7745		0.243075851896388
0.775		0.244496364692527
0.7755		0.245923441699504
0.776		0.247357094481066
0.7765		0.248797334476069
0.777		0.250244172998614
0.7775		0.251697621237107
0.778		0.253157690254436
0.7785		0.254624390987093
0.779		0.256097734245498
0.7795		0.257577730713369
0.78		0.259064390947535
0.7805		0.260557725377748
0.781		0.262057744306079
0.7815		0.263564457907473
0.782		0.265077876229255
0.7825		0.266598009190272
0.783		0.26812486658189
0.7835		0.269658458066976
0.784		0.271198793180314
0.7845		0.272745881328488
0.785		0.274299731789109
0.7855		0.275860353711807
0.786		0.277427756117766
0.7865		0.279001947899291
0.787		0.280582937820173
0.7875		0.282170734516242
0.788		0.283765346494263
0.7885		0.28536678213309
0.789		0.286975049682778
0.7895		0.288590157265729
0.79		0.290212112875961
0.7905		0.291840924379464
0.791		0.293476599514843
0.7915		0.295119145892707
0.792		0.296768570996273
0.7925		0.298424882181823
0.793		0.300088086678221
0.7935		0.301758191588139
0.794		0.303435203887469
0.7945		0.3051191304259
0.795		0.306809977927324
0.7955		0.308507752990021
0.796		0.310212462087399
0.7965		0.311924111567591
0.797		0.313642707654334
0.7975		0.315368256447321
0.798		0.317100763922919
0.7985		0.318840235933586
0.799		0.32058667820958
0.7995		0.322340096358679
0.8		0.324100495866275
0.8005		0.325867882097328
0.801		0.327642260295309
0.8015		0.329423635583683
0.802		0.331212012965835
0.8025		0.333007397326319
0.803		0.334809793430833
0.8035		0.336619205927373
0.804		0.338435639346178
0.8045		0.340259098100575
0.805		0.342089586488672
0.8055		0.343927108691953
0.806		0.345771668778093
0.8065		0.347623270700122
0.807		0.34948191829765
0.8075		0.351347615298016
0.808		0.35322036531644
0.8085		0.355100171856794
0.809		0.356987038312924
0.8095		0.358880967968713
0.81		0.360781963999467
0.8105		0.362690029472244
0.811		0.364605167347114
0.8115		0.366527380477516
0.812		0.368456671611808
0.8125		0.37039304339324
0.813		0.372336498361898
0.8135		0.374287038954101
0.814		0.376244667505009
0.8145		0.378209386248271
0.815		0.38018119731742
0.8155		0.382160102747063
0.816		0.384146104473293
0.8165		0.386139204334624
0.817		0.388139404073988
0.8175		0.390146705338434
0.818		0.392161109680479
0.8185		0.394182618559857
0.819		0.39621123334353
0.8195		0.39824695530728
0.82		0.400289785636598
0.8205		0.402339725427645
0.821		0.404396775688508
0.8215		0.406460937340101
0.822		0.408532211217032
0.8225		0.410610598069263
0.823		0.412696098562833
0.8235		0.414788713280489
0.824		0.416888442723778
0.8245		0.418995287313644
0.825		0.421109247391051
0.8255		0.42323032321893
0.826		0.425358514983123
0.8265		0.427493822792928
